4.78001 4.22222 2.41499
4.79001 4.20931 2.40749
4.80001 4.1964 2.39999
4.81002 4.18349 2.39249
4.82002 4.17057 2.38499
4.83002 4.15765 2.37749
4.84002 4.14473 2.36999
4.85002 4.13181 2.36249
4.86002 4.11888 2.35499
4.87002 4.10594 2.34749
4.88002 4.09301 2.33999
4.89002 4.08007 2.33249
4.90002 4.06713 2.32499
4.91002 4.05419 2.31749
4.92002 4.04124 2.30999
4.93002 4.02829 2.30249
4.94002 4.01534 2.29499
4.95002 4.00238 2.28749
4.96002 3.98942 2.27999
4.97002 3.97646 2.27249
4.98002 3.9635 2.26499
4.99002 3.95053 2.25749
